log2FoldChange,genes
1.2858826530963,Oarb_145700_c2_g1
0.204065307236412,Oarb_145701_c1_g4
-0.596127064835863,Oarb_145703_c3_g1
-0.999055541366324,Oarb_145707_c3_g1
0.0305163373568022,Oarb_145710_c0_g1
-0.948267884954686,Oarb_145715_c0_g1
0.72176233472157,Oarb_145715_c1_g1
0.496037490231891,Oarb_145716_c2_g1
0.53554602939161,Oarb_145718_c2_g1
0.966977077968033,Oarb_145718_c2_g2
1.38072817394936,Oarb_145720_c0_g3
-0.175499545487156,Oarb_145721_c0_g1
0.188718517694188,Oarb_145724_c5_g1
-0.951532369693638,Oarb_145726_c2_g1
-0.83290075771152,Oarb_145727_c1_g2
-0.274058218716828,Oarb_145729_c1_g2
0.619478786423617,Oarb_145730_c1_g1
0.190261926154083,Oarb_145732_c1_g1
-0.287325974664613,Oarb_145735_c3_g2
-0.0832945507430642,Oarb_145736_c0_g1
0.745507955736106,Oarb_145739_c1_g1
0.226457695732911,Oarb_145743_c3_g1
-0.619384309767608,Oarb_145744_c4_g4
0.0505840643936245,Oarb_145745_c2_g1
1.45290400290387,Oarb_145746_c5_g2
-1.5700323622341,Oarb_145747_c0_g4
0.961125239162763,Oarb_145748_c1_g1
0.492566074057618,Oarb_145756_c1_g3
0.195237259694238,Oarb_145758_c0_g2
-0.0692541664113899,Oarb_145759_c1_g1
3.25457190570723,Oarb_145760_c1_g1
-0.211643614921481,Oarb_145762_c0_g1
1.63600130103219,Oarb_145768_c3_g1
1.21623752469416,Oarb_145770_c1_g1
0.423459266272206,Oarb_145770_c1_g2
-0.371868788655199,Oarb_145771_c2_g2
0.365190233360137,Oarb_145772_c1_g1
-0.976980579250424,Oarb_145773_c2_g1
-0.358195278688675,Oarb_145774_c1_g1
-0.245377987661589,Oarb_145774_c1_g2
0.367396557616445,Oarb_145775_c1_g1
-0.672344474136724,Oarb_145776_c1_g2
0.0270565822268827,Oarb_145779_c0_g1
0.658858906753441,Oarb_145780_c4_g1
-1.48441932294753,Oarb_145781_c4_g1
-0.710541198391736,Oarb_145783_c1_g1
-1.43481693630823,Oarb_145785_c4_g1
-0.0594424975707271,Oarb_145786_c2_g1
-0.284392173544843,Oarb_145786_c2_g4
-0.306837197523476,Oarb_145787_c2_g1
0.616390676119072,Oarb_145793_c1_g1
0.468044777064447,Oarb_145795_c0_g1
0.433750295984097,Oarb_145799_c0_g1
0.656401860981702,Oarb_145800_c0_g2
0.569792878344179,Oarb_145802_c3_g1
0.21328195556133,Oarb_145804_c2_g1
0.317514651526929,Oarb_145808_c2_g1
-1.03836083202649,Oarb_145808_c2_g2
-0.0144302318496143,Oarb_145811_c0_g1
-0.229981151366394,Oarb_145811_c0_g2
-0.612986798154026,Oarb_145817_c0_g1
-1.39982245632586,Oarb_145818_c6_g1
1.32781892012017,Oarb_145824_c0_g1
-0.1347836759715,Oarb_145826_c4_g1
1.58610801955124,Oarb_145831_c5_g2
0.61595458625342,Oarb_145833_c1_g1
-0.013155073002737,Oarb_145837_c1_g1
-0.616817806740256,Oarb_145839_c1_g1
-1.04179035374655,Oarb_145840_c0_g3
0.17011204275263,Oarb_145841_c1_g1
-2.46236800725794,Oarb_145843_c5_g1
0.965692848381252,Oarb_145844_c0_g1
1.64504207509114,Oarb_145844_c0_g2
0.207128979889222,Oarb_145850_c2_g2
0.373259822867704,Oarb_145850_c2_g3
1.59630865379649,Oarb_145851_c1_g1
4.15566635983125,Oarb_145853_c6_g1
0.69371566250597,Oarb_145855_c2_g1
-0.514234404683818,Oarb_145857_c2_g1
2.67257414267472,Oarb_145858_c2_g1
-1.42002965818371,Oarb_145860_c0_g1
-3.14968010632652,Oarb_145860_c0_g2
0.591021206758405,Oarb_145861_c4_g1
0.0707876240842726,Oarb_145863_c0_g2
1.22625373393783,Oarb_145864_c0_g1
0.23732612092596,Oarb_145865_c1_g1
0.189228428398167,Oarb_145866_c7_g1
-1.18135374118637,Oarb_145868_c0_g2
-0.0723560492205732,Oarb_145869_c3_g1
-0.762542538149698,Oarb_145872_c3_g5
1.39453255966023,Oarb_145876_c2_g1
-0.63715072427016,Oarb_145881_c2_g2
-2.30901937077747,Oarb_145883_c0_g1
-1.51625183040779,Oarb_145883_c0_g2
0.571872543757814,Oarb_145885_c1_g3
-0.769486583147592,Oarb_145890_c0_g2
0.103774162994327,Oarb_145892_c1_g1
-0.90741172837203,Oarb_145893_c3_g1
-0.863376170095914,Oarb_145894_c3_g1
-0.256686122086648,Oarb_145895_c0_g1
0.167911712027701,Oarb_145899_c2_g1
0.234423029024726,Oarb_145900_c0_g1
0.477191999605471,Oarb_145903_c9_g1
-0.447463449285134,Oarb_145905_c2_g2
-0.858335400703603,Oarb_145906_c1_g2
0.662540253395772,Oarb_145908_c2_g1
-0.091655546740383,Oarb_145909_c1_g1
0.824654972405621,Oarb_145910_c2_g4
-0.468598683429822,Oarb_145917_c3_g1
0.875756926764761,Oarb_145921_c1_g2
1.38044565017775,Oarb_145922_c3_g1
0.482275661589727,Oarb_145926_c5_g1
2.70611454338276,Oarb_145928_c1_g1
-0.0677257805487624,Oarb_145928_c2_g1
-0.809116772714042,Oarb_145928_c2_g2
0.53327825157193,Oarb_145931_c0_g2
1.26885271821241,Oarb_145935_c1_g1
0.554315742224043,Oarb_145935_c1_g3
-2.23109841018294,Oarb_145939_c2_g1
0.773081989526326,Oarb_145942_c1_g2
0.360337836817517,Oarb_145943_c0_g2
-0.483124255134041,Oarb_145944_c1_g1
-0.143183896616952,Oarb_145948_c1_g3
0.249747805382931,Oarb_145952_c1_g1
-1.77955014986795,Oarb_145953_c3_g2
1.31444013263722,Oarb_145956_c2_g1
-0.0505332170620994,Oarb_145957_c2_g1
0.595539034957513,Oarb_145957_c2_g3
-0.523768920264217,Oarb_145960_c1_g1
-1.34357317029926,Oarb_145961_c1_g1
1.89061049462335,Oarb_145962_c5_g1
-0.195010114968368,Oarb_145962_c5_g2
-1.04973502585897,Oarb_145963_c4_g1
-0.434982181244155,Oarb_145964_c2_g1
-0.0752629082600958,Oarb_145964_c2_g2
-1.68188637361179,Oarb_145966_c1_g2
0.231046322258945,Oarb_145967_c2_g1
-0.705591360245344,Oarb_145967_c2_g2
-0.6814837069966,Oarb_145969_c0_g1
1.19687235260328,Oarb_145970_c0_g1
0.836449362515494,Oarb_145970_c0_g2
0.192018851353972,Oarb_145971_c5_g1
-2.08935018818438,Oarb_145972_c2_g1
-0.55249570085301,Oarb_145973_c1_g1
-0.438431579149391,Oarb_145974_c0_g2
-0.344364773771881,Oarb_145976_c1_g1
-0.261491111654668,Oarb_145977_c1_g2
-1.2999297645066,Oarb_145978_c0_g1
0.145917204023355,Oarb_145981_c1_g2
0.309845951599674,Oarb_145985_c0_g1
0.562395184970859,Oarb_145985_c0_g5
2.04723170767897,Oarb_145988_c0_g2
-0.206648237783108,Oarb_145990_c1_g1
0.677740131728365,Oarb_145991_c3_g1
0.108400781085295,Oarb_145996_c0_g1
-0.401587323655873,Oarb_145996_c0_g2
-1.52418281357114,Oarb_145998_c2_g1
-0.41829232679405,Oarb_146002_c2_g1
0.435272920115099,Oarb_146005_c0_g3
0.276410486763429,Oarb_146006_c1_g2
1.13745470550441,Oarb_146007_c4_g1
-0.817799836542366,Oarb_146008_c0_g1
0.746992850484906,Oarb_146010_c4_g1
0.436651345865776,Oarb_146012_c2_g1
1.31982752622559,Oarb_146012_c2_g3
0.0907676385075665,Oarb_146016_c5_g3
-0.334867473398211,Oarb_146017_c3_g1
0.412574154016168,Oarb_146018_c7_g1
-0.011431984646606,Oarb_146019_c0_g1
-0.471486310908269,Oarb_146021_c1_g1
-0.428110174154978,Oarb_146022_c0_g1
-2.55280459727568,Oarb_146022_c0_g2
-1.95036958362136,Oarb_146025_c0_g2
0.263237957305505,Oarb_146028_c2_g1
-0.0496755567176315,Oarb_146029_c2_g1
0.22971908047834,Oarb_146031_c0_g1
0.690011027576101,Oarb_146033_c1_g1
-0.290421151554771,Oarb_146034_c0_g1
0.26980351292,Oarb_146035_c2_g1
-1.1112190650856,Oarb_146036_c4_g1
-0.825002078798769,Oarb_146037_c5_g1
0.102544137413055,Oarb_146042_c3_g1
0.264276924620237,Oarb_146043_c1_g2
-0.338065595408593,Oarb_146045_c2_g1
-0.784458494147249,Oarb_146045_c3_g2
-0.0839022150976804,Oarb_146049_c4_g1
-1.77821055586887,Oarb_146051_c0_g3
0.590463407316152,Oarb_146052_c3_g2
2.14258637446434,Oarb_146054_c0_g1
-2.8067826576438,Oarb_146057_c4_g1
0.012244282344081,Oarb_146059_c3_g1
0.880323109399064,Oarb_146060_c2_g2
-1.52006746117543,Oarb_146062_c1_g1
0.000549044931856209,Oarb_146063_c2_g1
0.40113336765089,Oarb_146064_c1_g1
-2.02421065185157,Oarb_146067_c0_g1
-0.304736194186064,Oarb_146071_c0_g1
-0.389553845556553,Oarb_146072_c2_g1
-0.159414208190092,Oarb_146073_c4_g1
0.947499127165459,Oarb_146074_c3_g3
0.126149779047205,Oarb_146075_c4_g2
-0.968038775311365,Oarb_146076_c1_g1
1.08926865457512,Oarb_146080_c2_g1
-1.04624112380541,Oarb_146081_c0_g1
0.281123590843561,Oarb_146081_c0_g2
1.46600639544269,Oarb_146082_c2_g2
0.140549312850654,Oarb_146082_c2_g4
-0.351158837299958,Oarb_146084_c1_g1
-0.621002689852531,Oarb_146087_c1_g1
0.736592912188102,Oarb_146093_c0_g2
-1.36531375522407,Oarb_146094_c2_g2
0.601945586385515,Oarb_146095_c0_g1
0.566230205502959,Oarb_146097_c1_g1
0.318561963643852,Oarb_146098_c0_g1
-2.17555088020692,Oarb_146099_c1_g2
-0.0991603778749033,Oarb_146099_c1_g3
0.367187640170302,Oarb_146100_c2_g1
0.843038104485859,Oarb_146101_c3_g1
1.76692777497586,Oarb_146102_c2_g3
0.596459431868745,Oarb_146103_c3_g2
-2.01846476756619,Oarb_146104_c5_g1
-0.180840060863875,Oarb_146106_c1_g1
0.136761330338122,Oarb_146109_c7_g1
-0.247734907030083,Oarb_146110_c0_g3
1.85132614653849,Oarb_146111_c3_g2
-0.287004646956597,Oarb_146113_c1_g2
-0.14291945662163,Oarb_146114_c5_g2
0.777366940942021,Oarb_146117_c0_g2
-0.13805906191453,Oarb_146118_c0_g1
1.26610462044193,Oarb_146119_c1_g1
0.38237407884415,Oarb_146120_c2_g1
-1.68422778410726,Oarb_146122_c0_g2
-1.94025767635758,Oarb_146122_c0_g4
0.329117925847478,Oarb_146123_c0_g2
0.375956455816849,Oarb_146125_c3_g2
0.7897343144437,Oarb_146126_c1_g1
1.02727633276104,Oarb_146127_c1_g2
-0.805048544763581,Oarb_146132_c0_g1
-0.354640840657445,Oarb_146138_c1_g1
-1.88686704070194,Oarb_146139_c1_g1
2.05694723896483,Oarb_146140_c2_g1
0.300373986471978,Oarb_146140_c3_g1
-2.1187721281811,Oarb_146141_c0_g3
0.197102951205284,Oarb_146143_c1_g1
0.514692313517647,Oarb_146144_c0_g1
-0.305701670725644,Oarb_146151_c1_g1
-0.679338361598055,Oarb_146153_c3_g2
-1.97767784172575,Oarb_146158_c0_g1
0.479565256996348,Oarb_146158_c1_g3
0.374899421284611,Oarb_146160_c5_g1
0.164931297784169,Oarb_146161_c1_g1
-0.271289441873676,Oarb_146161_c1_g3
0.416611230699922,Oarb_146163_c2_g1
0.13450566701874,Oarb_146164_c4_g1
0.467518467388833,Oarb_146170_c1_g1
-0.925966772222873,Oarb_146172_c2_g1
-2.30569239218992,Oarb_146173_c3_g1
0.518177223146413,Oarb_146177_c3_g1
-0.258757284218272,Oarb_146178_c1_g1
0.377189534587653,Oarb_146178_c1_g3
-1.49529648602635,Oarb_146180_c4_g3
-1.02569154524727,Oarb_146187_c6_g1
-1.72097395194144,Oarb_146189_c0_g5
-3.88079490867115,Oarb_146190_c1_g1
0.830583330727038,Oarb_146193_c7_g2
1.71606529152563,Oarb_146194_c1_g2
0.0246606612343731,Oarb_146197_c2_g2
0.298606305999026,Oarb_146199_c3_g3
-0.889754885432203,Oarb_146200_c0_g1
-1.63863589871074,Oarb_146200_c0_g2
-0.711753374725347,Oarb_146201_c1_g1
-1.922271201717,Oarb_146204_c0_g1
0.335001671909314,Oarb_146207_c0_g2
2.05888931953551,Oarb_146208_c2_g2
0.870014095203869,Oarb_146208_c2_g3
1.26489411902154,Oarb_146210_c0_g2
-1.07076877755864,Oarb_146211_c1_g1
0.0429073352388833,Oarb_146213_c2_g1
0.123491932725506,Oarb_146214_c2_g1
0.336460678983548,Oarb_146216_c2_g1
-0.25795973330676,Oarb_146219_c0_g1
1.19818448213786,Oarb_146222_c2_g3
0.240930040885653,Oarb_146224_c3_g1
1.64399075364257,Oarb_146225_c1_g1
-0.245925669244686,Oarb_146226_c1_g2
1.84293718808225,Oarb_146227_c3_g2
-0.546154637591549,Oarb_146229_c0_g1
-0.279784970952369,Oarb_146239_c1_g2
-0.861969469042197,Oarb_146239_c1_g3
2.09633676064523,Oarb_146239_c1_g4
-0.896321897295613,Oarb_146240_c2_g1
-0.257374107498602,Oarb_146241_c1_g1
0.952247602262345,Oarb_146243_c4_g1
-1.06621484249673,Oarb_146245_c4_g5
0.514743644298254,Oarb_146247_c2_g1
-0.144175672379142,Oarb_146247_c2_g2
0.0343873013114433,Oarb_146249_c3_g1
-2.03376074235583,Oarb_146250_c3_g1
-0.322807706887413,Oarb_146250_c3_g2
-0.122750795489121,Oarb_146251_c1_g2
-0.0907618197718296,Oarb_146252_c0_g3
0.150582403817091,Oarb_146253_c1_g1
0.252724617855073,Oarb_146254_c0_g1
-0.377225070789927,Oarb_146254_c0_g2
0.466917370177848,Oarb_146256_c1_g2
-0.364308162179382,Oarb_146257_c3_g1
-0.39209843029022,Oarb_146258_c2_g1
-2.54237742346582,Oarb_146258_c2_g2
0.030365184352605,Oarb_146259_c1_g2
-0.149289213892323,Oarb_146260_c0_g1
0.88352565231496,Oarb_146264_c1_g1
-1.47158926787326,Oarb_146264_c1_g3
-0.0946087328452549,Oarb_146265_c5_g1
0.211603019750353,Oarb_146266_c3_g1
0.35896782157019,Oarb_146267_c0_g1
0.551830570690763,Oarb_146269_c1_g1
-1.04053213184265,Oarb_146273_c0_g2
0.315943884148084,Oarb_146279_c0_g1
0.575451626678089,Oarb_146279_c0_g3
0.0319062400183731,Oarb_146280_c4_g1
-0.394181146007694,Oarb_146281_c1_g1
-0.303257904427765,Oarb_146282_c1_g1
-1.06527900270678,Oarb_146284_c1_g1
-1.72391102312752,Oarb_146286_c0_g1
0.617649690181507,Oarb_146291_c1_g1
-0.416573599272076,Oarb_146293_c1_g1
0.761392268148281,Oarb_146294_c0_g1
1.65638947072374,Oarb_146295_c2_g1
0.561250534491222,Oarb_146297_c3_g1
-0.58066697668427,Oarb_146298_c1_g1
0.7894495277449,Oarb_146298_c1_g2
1.69826786376779,Oarb_146300_c3_g2
-0.608600938525067,Oarb_146304_c0_g1
-0.21331661634844,Oarb_146305_c0_g2
4.39540139905735,Oarb_146308_c1_g1
1.75187558217234,Oarb_146311_c4_g1
0.910732683121105,Oarb_146312_c2_g1
0.578243202429334,Oarb_146312_c3_g1
0.739184981448191,Oarb_146313_c1_g2
0.402303564908274,Oarb_146314_c0_g2
0.165932742059896,Oarb_146315_c7_g1
-1.28631211987027,Oarb_146318_c1_g2
0.0094367463393955,Oarb_146320_c0_g3
-0.228352062079085,Oarb_146320_c0_g4
-0.370989677849991,Oarb_146323_c0_g1
-0.556829858215545,Oarb_146325_c3_g1
-0.396322624893493,Oarb_146328_c3_g1
1.43717277070616,Oarb_146329_c3_g2
0.0863895586827731,Oarb_146331_c2_g1
1.66376974424417,Oarb_146333_c1_g1
0.543494445961555,Oarb_146334_c3_g1
0.437179680789313,Oarb_146336_c1_g2
0.467531243408547,Oarb_146337_c1_g5
-0.742210138831856,Oarb_146339_c1_g1
0.13283001437433,Oarb_146340_c1_g1
-1.03958447375891,Oarb_146342_c3_g4
0.793585358248827,Oarb_146344_c0_g1
0.437210646714085,Oarb_146347_c0_g1
-0.508814523656527,Oarb_146349_c3_g1
1.50132573428731,Oarb_146351_c0_g2
0.468791711846398,Oarb_146351_c0_g3
1.35682739805072,Oarb_146352_c0_g1
0.2933673037493,Oarb_146353_c3_g1
-0.0300052513027266,Oarb_146354_c1_g1
-0.470808102887146,Oarb_146355_c3_g2
0.31918400179613,Oarb_146358_c1_g1
-0.325495585190804,Oarb_146361_c6_g1
0.18106433391154,Oarb_146363_c2_g1
-0.825720644915965,Oarb_146364_c2_g1
0.682418599234996,Oarb_146365_c0_g1
-0.805173018835445,Oarb_146366_c0_g1
-0.456873516161606,Oarb_146366_c1_g2
0.307642071879289,Oarb_146367_c1_g1
0.376400692213496,Oarb_146370_c2_g2
-0.0887580918766982,Oarb_146371_c1_g1
0.875748798780654,Oarb_146372_c1_g2
-0.202448961387212,Oarb_146372_c1_g3
0.769556470778019,Oarb_146373_c2_g1
0.567115311571135,Oarb_146375_c0_g2
0.605335992031388,Oarb_146376_c3_g2
0.485017136143996,Oarb_146378_c0_g1
0.343698770472235,Oarb_146379_c0_g2
-1.47710409400907,Oarb_146381_c0_g1
1.00243290154378,Oarb_146382_c1_g1
0.987181675501441,Oarb_146383_c2_g1
1.72649182360007,Oarb_146384_c2_g1
0.0966337672450593,Oarb_146384_c2_g2
-0.0639229988509232,Oarb_146385_c1_g1
0.578738574199929,Oarb_146387_c4_g1
0.710021200926973,Oarb_146397_c1_g1
-0.963596157700692,Oarb_146401_c2_g3
0.401915677279769,Oarb_146405_c1_g1
0.0492746867733679,Oarb_146408_c0_g1
-0.10087242078266,Oarb_146409_c0_g1
-1.16760611589623,Oarb_146412_c3_g1
-0.0250706184935141,Oarb_146413_c0_g1
-0.276872543737602,Oarb_146413_c0_g2
0.692306261232714,Oarb_146414_c0_g1
-0.774496774330347,Oarb_146419_c0_g4
0.100450714464488,Oarb_146420_c1_g1
0.944921482593191,Oarb_146422_c3_g1
-1.27553704077334,Oarb_146423_c5_g1
1.41553663013641,Oarb_146428_c0_g3
-0.217234335993374,Oarb_146430_c4_g1
0.292714931344883,Oarb_146431_c1_g1
0.166793024278266,Oarb_146437_c0_g1
0.79769408662149,Oarb_146440_c2_g1
-0.647325865500285,Oarb_146445_c1_g2
0.408420719279328,Oarb_146448_c2_g1
0.736567142335248,Oarb_146449_c1_g1
0.317960949262145,Oarb_146449_c1_g3
2.12848385133655,Oarb_146450_c3_g1
-0.318494241907072,Oarb_146458_c3_g6
1.775988511328,Oarb_146459_c2_g1
-1.61578799789553,Oarb_146459_c3_g2
1.27875625297242,Oarb_146462_c2_g2
0.375592875265728,Oarb_146462_c2_g5
-1.48010817307729,Oarb_146463_c1_g1
0.191146045391098,Oarb_146465_c1_g1
-0.614721844902694,Oarb_146465_c1_g2
3.14479956012293,Oarb_146466_c4_g1
-0.081893953252108,Oarb_146469_c3_g1
-0.00548895306079258,Oarb_146470_c1_g1
0.739855231367701,Oarb_146471_c0_g1
-0.09223854655958,Oarb_146472_c0_g1
0.568978493640929,Oarb_146473_c3_g1
-2.02947447415342,Oarb_146477_c0_g4
0.984050118763704,Oarb_146479_c3_g2
-0.980584013803171,Oarb_146480_c3_g1
-0.053029157569125,Oarb_146484_c3_g1
-0.520200378626202,Oarb_146490_c3_g1
1.00250669510964,Oarb_146492_c6_g1
-0.100906870952054,Oarb_146492_c7_g1
1.57263611014652,Oarb_146493_c0_g1
-0.994617251264361,Oarb_146499_c2_g1
0.527604355491872,Oarb_146501_c0_g1
2.72163495385018,Oarb_146502_c0_g1
0.120688992816391,Oarb_146505_c1_g2
-1.4142719148916,Oarb_146507_c1_g2
-0.106001535948199,Oarb_146510_c0_g2
-0.507894727051471,Oarb_146510_c0_g3
0.635082788907275,Oarb_146513_c0_g2
-1.21511243800128,Oarb_146514_c0_g1
-2.48917268231411,Oarb_146515_c1_g1
1.60728123817107,Oarb_146516_c2_g1
0.447723024462102,Oarb_146518_c4_g1
-0.107149172961443,Oarb_146521_c0_g3
-1.04356920122228,Oarb_146522_c0_g1
-0.404521339118259,Oarb_146525_c2_g1
0.830379452084192,Oarb_146527_c7_g2
0.32772666912091,Oarb_146528_c0_g1
1.02546291527767,Oarb_146528_c0_g2
-0.658410153188413,Oarb_146530_c5_g1
0.0481241198895082,Oarb_146530_c5_g3
0.42941692329582,Oarb_146531_c0_g1
0.272936647468581,Oarb_146532_c1_g1
-1.51357812981511,Oarb_146535_c1_g1
-1.30535441576335,Oarb_146538_c0_g1
-1.98369887538571,Oarb_146540_c2_g1
0.565468168701858,Oarb_146543_c0_g1
0.446779740999757,Oarb_146547_c2_g2
-0.94001512621269,Oarb_146548_c0_g1
-0.313274389200276,Oarb_146548_c0_g2
-0.561749021239264,Oarb_146549_c2_g1
0.315380583966732,Oarb_146551_c0_g1
-0.437930140833934,Oarb_146552_c0_g1
-1.12323262669537,Oarb_146554_c0_g1
-1.69445037840104,Oarb_146559_c1_g1
0.742573541527813,Oarb_146560_c1_g1
0.346877761424181,Oarb_146560_c1_g4
0.0621838496849077,Oarb_146562_c0_g1
-2.72447191911117,Oarb_146564_c1_g1
0.420706894172902,Oarb_146568_c0_g1
-0.702185272155352,Oarb_146569_c1_g1
2.11424108762057,Oarb_146573_c2_g1
-1.13768990813552,Oarb_146573_c2_g3
1.92861658880212,Oarb_146574_c3_g2
1.89023221084911,Oarb_146579_c0_g2
-0.317196825950325,Oarb_146584_c0_g1
-0.292971563725089,Oarb_146585_c0_g1
-0.578103212197158,Oarb_146588_c0_g1
0.705826600103016,Oarb_146591_c0_g1
0.0349302280797199,Oarb_146593_c0_g1
0.220914747327185,Oarb_146597_c0_g1
0.90708034611756,Oarb_146600_c0_g1
0.127855634429756,Oarb_146602_c7_g6
0.25504200003369,Oarb_146603_c1_g2
-1.19099797328622,Oarb_146604_c4_g1
-1.4354764293458,Oarb_146605_c1_g1
0.827068645512562,Oarb_146610_c1_g2
1.30011115572335,Oarb_146610_c1_g4
-0.229656613782392,Oarb_146620_c4_g1
-0.160317115607048,Oarb_146621_c2_g1
1.28627751952675,Oarb_146623_c1_g1
1.48633507143471,Oarb_146623_c1_g2
-2.60482421928196,Oarb_146625_c0_g1
-0.311983777865637,Oarb_146626_c0_g1
-0.126257870111113,Oarb_146630_c3_g2
1.13494836317419,Oarb_146631_c1_g3
-0.474547348354791,Oarb_146632_c4_g2
0.625824348502361,Oarb_146634_c7_g1
-0.134202006258235,Oarb_146635_c2_g1
-0.200079598481888,Oarb_146636_c1_g1
-0.14487374512746,Oarb_146636_c1_g2
1.07278910787034,Oarb_146638_c0_g2
0.636990961699669,Oarb_146641_c0_g2
-0.190577815974936,Oarb_146642_c0_g2
-1.22089156281342,Oarb_146644_c2_g2
-0.297791647585938,Oarb_146646_c3_g1
-0.839049416076483,Oarb_146649_c3_g2
-0.00685679987533851,Oarb_146651_c1_g1
0.69547612375267,Oarb_146652_c1_g1
0.0218909445355387,Oarb_146656_c1_g4
-0.287796837908433,Oarb_146658_c3_g2
-0.549772569968414,Oarb_146660_c1_g2
-0.0673364956104236,Oarb_146661_c1_g1
1.46014754073313,Oarb_146662_c1_g2
0.397424741882874,Oarb_146663_c2_g1
1.43504933875724,Oarb_146664_c2_g3
-0.39927099549606,Oarb_146669_c0_g3
-0.786473783039557,Oarb_146672_c1_g1
0.486284061274869,Oarb_146674_c2_g1
2.92686846533823,Oarb_146676_c2_g1
1.07579131620711,Oarb_146678_c3_g1
0.335202322076497,Oarb_146680_c5_g1
-0.316845538526589,Oarb_146681_c1_g1
-0.547026200049336,Oarb_146682_c0_g1
-0.455986432596733,Oarb_146684_c1_g2
-1.8107274645558,Oarb_146684_c1_g3
-0.825684092036367,Oarb_146686_c2_g1
1.328475788166,Oarb_146687_c0_g1
-0.515382613562862,Oarb_146689_c4_g2
0.508976303018784,Oarb_146690_c2_g1
0.238126405149519,Oarb_146691_c2_g1
-0.0667591619952364,Oarb_146694_c0_g1
1.15439201579116,Oarb_146697_c0_g2
0.32233359947742,Oarb_146700_c3_g2
1.08700660073953,Oarb_146701_c3_g1
-0.160060711700966,Oarb_146703_c3_g2
-0.444445634036237,Oarb_146703_c3_g3
1.30603903291585,Oarb_146703_c3_g5
0.204507661997875,Oarb_146704_c2_g2
0.337627174449283,Oarb_146706_c4_g1
2.44326829872387,Oarb_146707_c4_g1
0.380541631856907,Oarb_146707_c4_g2
-2.37743692838845,Oarb_146709_c0_g1
1.09060046591456,Oarb_146711_c2_g2
0.928316336408655,Oarb_146712_c3_g1
0.0210669947470889,Oarb_146714_c1_g1
1.26747216743991,Oarb_146716_c3_g1
0.232811185070983,Oarb_146718_c2_g1
0.08089017090632,Oarb_146721_c1_g4
3.17942758248917,Oarb_146723_c2_g2
-0.445473571263016,Oarb_146724_c1_g1
0.0348380414086186,Oarb_146730_c3_g1
2.62773525344118,Oarb_146731_c0_g3
-1.36221545257756,Oarb_146736_c2_g2
-0.842658534380453,Oarb_146738_c4_g1
0.374953868205021,Oarb_146739_c4_g1
0.431951012638924,Oarb_146739_c4_g2
1.21171967323148,Oarb_146744_c3_g1
1.84470972332313,Oarb_146744_c3_g4
0.119453943197511,Oarb_146746_c3_g1
0.082251975888905,Oarb_146748_c2_g1
-0.171614527817068,Oarb_146749_c0_g2
0.259055899224156,Oarb_146749_c0_g4
-1.9636102208938,Oarb_146750_c1_g1
0.114076778609797,Oarb_146754_c1_g1
-1.51855501111213,Oarb_146755_c1_g3
-0.388995774366968,Oarb_146758_c2_g2
0.704890969656267,Oarb_146759_c3_g1
-0.410453662240775,Oarb_146759_c3_g7
0.294948567091849,Oarb_146760_c3_g1
-1.39186391056984,Oarb_146763_c2_g2
-0.829633542702923,Oarb_146764_c6_g1
-0.333316071602188,Oarb_146765_c1_g1
-2.4099926364446,Oarb_146768_c0_g1
-0.169266175371105,Oarb_146769_c1_g2
0.368248906497258,Oarb_146770_c0_g1
1.85952485475086,Oarb_146773_c0_g1
-1.15270257776775,Oarb_146774_c1_g1
-0.213377044965375,Oarb_146774_c1_g3
-1.30083036786016,Oarb_146775_c1_g1
-0.619135977157989,Oarb_146783_c3_g1
0.343133770927416,Oarb_146784_c3_g1
0.905537084178439,Oarb_146785_c0_g1
0.231147096874778,Oarb_146785_c0_g2
0.664667310744409,Oarb_146788_c1_g1
-0.933020854256695,Oarb_146789_c2_g1
0.880081361555779,Oarb_146793_c0_g1
-1.19982593205402,Oarb_146794_c2_g2
1.41964879261849,Oarb_146796_c3_g1
-0.113644503623436,Oarb_146797_c4_g3
2.18293379591798,Oarb_146802_c0_g1
0.393164461924683,Oarb_146810_c0_g1
-1.12060064016702,Oarb_146811_c2_g3
-1.90381679604317,Oarb_146811_c2_g5
-1.36167811142932,Oarb_146814_c2_g2
-2.62578537797995,Oarb_146815_c2_g1
0.700585096978841,Oarb_146817_c0_g3
-0.288479493797916,Oarb_146818_c1_g1
0.204936798521146,Oarb_146821_c1_g1
-0.517115485232058,Oarb_146824_c2_g2
0.781556393108804,Oarb_146829_c5_g2
1.70650213232327,Oarb_146830_c3_g1
-0.38619276439323,Oarb_146832_c1_g1
-1.90463103061901,Oarb_146833_c0_g1
-0.34993240690528,Oarb_146834_c7_g2
-0.730164790184958,Oarb_146835_c0_g2
-1.75473899226825,Oarb_146837_c2_g1
0.69521043219755,Oarb_146837_c2_g2
-0.235683476768008,Oarb_146838_c1_g5
-0.689435109241268,Oarb_146839_c3_g2
-0.624153518326289,Oarb_146841_c2_g2
1.02967334962151,Oarb_146841_c2_g4
0.391411481646675,Oarb_146848_c1_g1
1.27320135254237,Oarb_146849_c1_g1
1.01786613482847,Oarb_146850_c1_g1
-0.324550040515019,Oarb_146851_c6_g1
0.760470547290021,Oarb_146853_c1_g1
